OpenTime,Open,High,Low,Close,Volume
1736035200000,42.63,43.2,41.24,43.11,1.29771e+06
1736121600000,43.11,45.05,42.03,44.05,2.33222e+06
1736208000000,44.04,44.57,39.13,39.21,3.02062e+06
1736294400000,39.2,39.93,36.19,37.43,2.97901e+06
1736380800000,37.42,37.94,35.5,36.2,1.99945e+06
1736467200000,36.21,37.93,35.95,36.67,2.1068e+06
1736553600000,36.67,37.78,36.02,37.13,864520
1736640000000,37.14,37.63,36.11,36.56,806163
1736726400000,36.57,37.36,32.79,35.29,3.19683e+06
1736812800000,35.3,36.72,35.01,36.57,1.36876e+06
1736899200000,36.57,40.02,36.2,39.82,2.64574e+06
1736985600000,39.83,40.53,38.34,40.06,2.53009e+06
1737072000000,40.07,41.82,40.07,41.38,1.91856e+06
1737158400000,41.37,41.68,38.3,39.25,2.43316e+06
1737244800000,39.25,40.57,34.86,35.68,5.43441e+06
1737331200000,35.68,40.24,34.49,36.03,7.07283e+06
1737417600000,36.04,37.59,34.52,36.95,2.67198e+06
1737504000000,36.96,37.77,36.5,36.8,1.56335e+06
1737590400000,36.8,36.96,34.64,35.56,2.66298e+06
1737676800000,35.56,36.79,34.56,35.34,1.73092e+06
1737763200000,35.35,37.26,34.9,36.61,1.4418e+06
1737849600000,36.61,38.16,35.71,35.75,1.52901e+06
1737936000000,35.74,36.06,32.87,34.2,3.82754e+06
1738022400000,34.2,34.52,31.84,32.08,1.70561e+06
1738108800000,32.08,33.84,31.89,32.8,2.06552e+06
1738195200000,32.8,34.7,32.44,34.29,1.41384e+06
1738281600000,34.29,36.17,33.8,34.42,2.00929e+06
1738368000000,34.42,35.1,31.87,32.11,1.62383e+06
1738454400000,32.11,32.59,25.91,27.63,5.84975e+06
1738540800000,27.63,28.78,21.2,28.39,1.62322e+07
1738627200000,28.4,28.64,25.54,26.46,4.68779e+06
1738713600000,26.47,27.41,25.62,25.84,2.33941e+06
1738800000000,25.85,26.82,24.28,24.5,2.10404e+06
1738886400000,24.5,26.22,23.71,24.46,2.80129e+06
1738972800000,24.46,24.82,23.91,24.58,1.24164e+06
1739059200000,24.59,25.52,23.66,24.87,1.92443e+06
1739145600000,24.87,25.99,23.86,25.67,2.01918e+06
1739232000000,25.66,27.02,24.88,25.39,2.09687e+06
1739318400000,25.39,27.09,24.29,26.49,2.87027e+06
1739404800000,26.5,26.62,25.09,25.39,1.59077e+06
1739491200000,25.4,27.23,25.3,26.39,1.93443e+06
1739577600000,26.38,26.97,25.38,25.48,880943
1739664000000,25.49,25.59,24.74,24.85,1.05064e+06
1739750400000,24.86,25.95,24.43,25.03,1.75698e+06
1739836800000,25.04,25.12,22.93,23.52,2.18269e+06
1739923200000,23.53,24.02,22.98,23.74,1.68411e+06
1740009600000,23.73,25.35,23.72,25.15,2.01967e+06
1740096000000,25.15,26.54,23.77,24.54,3.69308e+06
1740182400000,24.54,26.37,24.44,25.83,2.15927e+06
1740268800000,25.84,25.98,24.4,24.85,1.371e+06
1740355200000,24.85,25.18,21.47,21.88,2.98817e+06
1740441600000,21.88,22.34,20.3,21.94,5.7028e+06
1740528000000,21.94,22.59,21,21.87,3.58339e+06
1740614400000,21.88,23.39,21.65,22.52,2.70955e+06
1740700800000,22.53,22.61,20.23,22.37,4.86683e+06
1740787200000,22.38,22.5,21.05,21.86,1.58254e+06
1740873600000,21.87,24.99,21.56,24.95,5.94354e+06
1740960000000,24.95,25.12,20.58,20.95,5.06549e+06
1741046400000,20.96,21.11,18.84,20,7.07977e+06
1741132800000,19.99,22.48,19.69,21.73,5.08793e+06
1741219200000,21.73,22.57,20.89,20.99,3.39207e+06
1741305600000,21,21.32,19.68,20.14,4.83219e+06
1741392000000,20.14,21.1,19.42,20.49,2.40838e+06
1741478400000,20.5,20.69,17.76,17.97,2.85347e+06
1741564800000,17.98,19.06,16.14,16.26,5.59468e+06
1741651200000,16.26,17.91,15.27,17.51,7.46806e+06
1741737600000,17.51,18.98,16.95,18.91,3.79068e+06
1741824000000,18.92,19.33,17.73,18.5,3.01021e+06
1741910400000,18.51,19.31,18.46,18.58,2.62369e+06
1741996800000,18.58,19.47,18.37,19.4,2.55042e+06
1742083200000,19.39,19.85,18.12,18.25,2.1709e+06
1742169600000,18.26,19.09,18.2,18.82,1.98833e+06
1742256000000,18.83,19.28,18.32,18.97,2.16802e+06
1742342400000,18.97,20.1,18.84,19.74,3.24312e+06
1742428800000,19.74,19.86,18.41,18.74,1.83528e+06
1742515200000,18.75,19.49,18.36,19.18,1.39881e+06
1742601600000,19.19,19.74,19.08,19.43,1.02475e+06
1742688000000,19.43,19.85,19.31,19.82,931914
1742774400000,19.82,22.14,19.78,21.48,3.28611e+06
1742860800000,21.49,23.46,21.29,22.9,2.4802e+06
1742947200000,22.91,23.25,21.83,22.04,1.93736e+06
1743033600000,22.05,22.38,21.63,22.02,1.4641e+06
1743120000000,22.03,22.19,19.77,20.36,2.32691e+06
1743206400000,20.37,20.54,19.46,19.6,1.82932e+06
1743292800000,19.6,19.91,18.69,18.86,1.84769e+06
1743379200000,18.87,19.12,18.18,18.77,2.07181e+06
1743465600000,18.78,19.95,18.72,19.82,2.1847e+06
1743552000000,19.83,19.9,17.76,17.99,4.1543e+06
1743638400000,17.98,18.99,17.58,18.15,2.56874e+06
1743724800000,18.16,18.77,17.61,18.19,2.56782e+06
1743811200000,18.18,18.37,17.69,17.87,892954
1743897600000,17.88,17.92,15.62,16.04,2.99533e+06
1743984000000,16.05,17.23,14.66,16.68,7.00116e+06
1744070400000,16.69,17.74,15.94,16.15,3.01385e+06
1744156800000,16.16,18.91,15.59,18.44,5.0394e+06
1744243200000,18.44,18.45,17.55,18.31,2.26047e+06
1744329600000,18.31,19.57,18.31,19.12,2.64584e+06
1744416000000,19.13,21.03,18.84,20.49,2.56546e+06
1744502400000,20.5,20.68,19.27,19.59,2.08118e+06
1744588800000,19.6,20.68,19.55,20.24,2.06488e+06
