OpenTime,Open,High,Low,Close,Volume
1744329600000,0.7056,0.9287,0.7056,0.8938,1.99806e+07
1744416000000,0.8939,0.9267,0.8644,0.9052,1.80834e+07
1744502400000,0.9053,0.9274,0.8384,0.8476,1.471e+07
1744588800000,0.8476,0.9136,0.8449,0.8765,1.48987e+07
