OpenTime,Open,High,Low,Close,Volume
1736035200000,0.05096,0.05184,0.04937,0.05102,3.87643e+08
1736121600000,0.05102,0.05436,0.04965,0.05273,4.95463e+08
1736208000000,0.05272,0.05275,0.04672,0.0468,6.72725e+08
1736294400000,0.04681,0.04774,0.0427,0.04496,5.87307e+08
1736380800000,0.04494,0.04613,0.04314,0.04447,4.85571e+08
1736467200000,0.04448,0.04678,0.04378,0.04522,4.98471e+08
1736553600000,0.04522,0.04653,0.04384,0.04529,3.20269e+08
1736640000000,0.04528,0.04594,0.04383,0.04466,2.86408e+08
1736726400000,0.04467,0.04698,0.04017,0.04319,6.62277e+08
1736812800000,0.0432,0.0454,0.04277,0.04518,4.06035e+08
1736899200000,0.0452,0.04915,0.04456,0.049,6.57098e+08
1736985600000,0.04901,0.05281,0.04717,0.05118,8.94956e+08
1737072000000,0.05118,0.05789,0.05118,0.0561,1.12134e+09
1737158400000,0.05611,0.05675,0.05038,0.05165,7.64253e+08
1737244800000,0.05166,0.05435,0.0444,0.04535,1.25463e+09
1737331200000,0.04537,0.05169,0.04384,0.04606,1.14837e+09
1737417600000,0.04606,0.05318,0.04388,0.04917,1.8532e+09
1737504000000,0.04917,0.05319,0.04752,0.0478,1.0633e+09
1737590400000,0.0478,0.05055,0.0465,0.04896,7.62195e+08
1737676800000,0.04896,0.04997,0.04664,0.0477,5.12395e+08
1737763200000,0.04769,0.04894,0.04706,0.04761,4.4461e+08
1737849600000,0.04762,0.04857,0.04517,0.04522,4.65629e+08
1737936000000,0.04522,0.04552,0.04156,0.04471,7.69068e+08
1738022400000,0.0447,0.04576,0.04187,0.04236,4.58843e+08
1738108800000,0.04237,0.04507,0.0415,0.04329,5.3954e+08
1738195200000,0.0433,0.04817,0.04289,0.04641,5.87953e+08
1738281600000,0.04642,0.04894,0.04518,0.04669,6.39648e+08
1738368000000,0.04669,0.04847,0.04315,0.04341,5.96768e+08
1738454400000,0.04342,0.04441,0.0356,0.03773,1.20227e+09
1738540800000,0.03774,0.03967,0.02706,0.03904,2.49789e+09
1738627200000,0.03903,0.04007,0.03466,0.03597,9.68267e+08
1738713600000,0.03598,0.03657,0.0341,0.03454,5.70168e+08
1738800000000,0.03454,0.03589,0.03221,0.03265,5.25021e+08
1738886400000,0.03265,0.03536,0.03154,0.03244,5.8083e+08
1738972800000,0.03243,0.03324,0.03187,0.03299,4.17624e+08
1739059200000,0.03298,0.03388,0.03045,0.0319,4.44672e+08
1739145600000,0.03191,0.03396,0.03087,0.03368,4.59049e+08
1739232000000,0.03368,0.03572,0.03275,0.03318,4.5592e+08
1739318400000,0.03317,0.03596,0.03184,0.03546,5.40434e+08
1739404800000,0.03547,0.03594,0.03364,0.03443,4.01633e+08
1739491200000,0.03443,0.03648,0.03421,0.03524,3.97512e+08
1739577600000,0.03525,0.03581,0.0337,0.03404,2.36069e+08
1739664000000,0.03403,0.03421,0.0329,0.0331,2.28091e+08
1739750400000,0.0331,0.03449,0.03221,0.0329,3.27213e+08
1739836800000,0.0329,0.03328,0.03049,0.03167,3.55379e+08
1739923200000,0.03167,0.03249,0.03107,0.03181,2.5985e+08
1740009600000,0.03181,0.03309,0.03166,0.03279,2.67235e+08
1740096000000,0.03278,0.03428,0.03059,0.03116,4.66264e+08
1740182400000,0.03117,0.03274,0.03097,0.03245,2.16417e+08
1740268800000,0.03245,0.03261,0.03151,0.0322,2.27021e+08
1740355200000,0.03221,0.03253,0.02778,0.02807,4.86529e+08
1740441600000,0.02806,0.02919,0.02585,0.02867,8.37615e+08
