OpenTime,Open,High,Low,Close,Volume
1736035200000,98220.5,98836.9,97276.8,98363.6,8095.64
1736121600000,98363.6,102480,97920,102236,25263.4
1736208000000,102236,102724,96181.8,96954.6,32059.9
1736294400000,96954.6,97268.6,92500.9,95060.6,33704.7
1736380800000,95060.6,95382.3,91203.7,92552.5,34544.8
1736467200000,92552.5,95836,92206,94726.1,31482.9
1736553600000,94726.1,95050.9,93831.7,94600,7047.9
1736640000000,94600,95450.1,93711.2,94545.1,8606.87
1736726400000,94545.1,95940,89256.7,94536.1,42619.6
1736812800000,94536.1,97371,94346.2,96560.9,27846.6
1736899200000,96560.9,100682,96500,100497,30510
1736985600000,100497,100867,97335.1,99987.3,27832.9
1737072000000,99987.3,105865,99950.8,104077,39171.9
1737158400000,104077,104989,102278,104556,24307.8
1737244800000,104556,106422,99651.6,101332,43397.3
1737331200000,101332,109588,99550,102260,89529.2
1737417600000,102260,107241,100119,106144,45941
1737504000000,106144,106394,103339,103707,22248.7
1737590400000,103707,106850,101262,103910,53953.1
1737676800000,103910,107120,102750,104870,23609.2
1737763200000,104871,105287,104106,104747,9068.32
1737849600000,104747,105500,102520,102620,9812.51
1737936000000,102620,103260,97777.8,102083,50758.1
1738022400000,102083,103800,100273,101336,22022.1
1738108800000,101336,104783,101328,103733,23155.4
1738195200000,103733,106457,103279,104723,19374.1
1738281600000,104723,106012,101560,102430,21983.2
1738368000000,102430,102784,100280,100636,12291
1738454400000,100636,101457,96150,97700.6,34619.5
1738540800000,97700.6,102500,91231,101329,75164.7
1738627200000,101329,101732,96150,97763.1,40268
1738713600000,97763.1,99149,96155,96612.4,26233.3
1738800000000,96612.4,99120,95676.6,96554.4,23515.2
1738886400000,96554.4,100138,95620.3,96506.8,31794.2
1738972800000,96506.8,96880,95688,96444.7,10147.2
1739059200000,96444.8,97323.1,94713,96462.8,14120.9
1739145600000,96462.8,98345,95256,97430.8,20572.9
1739232000000,97430.8,98478.4,94876.9,95778.2,18647.8
1739318400000,95778.2,98120,94088.2,97870,29151.2
1739404800000,97870,98083.9,95217.4,96608.1,19921.8
1739491200000,96608.1,98826,96252.8,97500.5,18173
1739577600000,97500.5,97972.3,97223.6,97569.7,7349.38
1739664000000,97569.7,97704.5,96046.2,96118.1,8191.42
1739750400000,96118.1,97046.6,95205,95780,16492
1739836800000,95780,96753.9,93388.1,95671.7,23368.2
1739923200000,95671.7,96900,95030,96644.4,16438.5
1740009600000,96644.4,98711.4,96415.1,98305,17057.4
1740096000000,98305,99475,94871.9,96182,32249.3
1740182400000,96182,96980,95770.5,96551,11268.2
1740268800000,96551,96650,95227.9,96258,10884.8
1740355200000,96258,96500,91349.3,91552.9,31550.1
1740441600000,91552.9,92540.7,86051,88680.4,78333.1
1740528000000,88680.4,89414.1,82256,84250.1,56893.5
1740614400000,84250.1,87078.5,82716.5,84708.6,42505.5
1740700800000,84708.6,85120,78258.5,84349.9,83648
1740787200000,84349.9,86558,83824.8,86064.5,25785.1
1740873600000,86064.5,95000,85050.6,94270,54889.1
1740960000000,94270,94416.5,85117.1,86220.6,59171.1
1741046400000,86221.2,88967.5,81500,87282,55609.1
1741132800000,87282,91000,86334.5,90606,38264
1741219200000,90606,92810.6,87836,89931.9,34342.4
1741305600000,89931.9,91283,84667,86801.8,57980.4
1741392000000,86801.7,86897.2,85218.5,86222.4,12989.2
1741478400000,86222.5,86500,80000,80734.4,26115.4
1741564800000,80734.5,84123.5,77459.9,78595.9,47633.4
1741651200000,78595.9,83617.4,76606,82933,48770.1
1741737600000,82933,84539.9,80607.6,83680.1,31934
1741824000000,83680.1,84336.3,79939.9,81115.8,27546.3
1741910400000,81115.8,85309.7,80818.8,83983.2,26858.5
1741996800000,83983.2,84676.3,83618,84338.4,11324.7
1742083200000,84338.4,85117,81981.1,82574.5,17596.1
1742169600000,82574.5,84756.8,82456,84010,17214.7
1742256000000,84010,84021.7,81134.7,82715,17610.9
1742342400000,82715,87000,82547.2,86845.9,28151.1
1742428800000,86845.9,87453.7,83655.2,84223.4,22090.3
1742515200000,84223.4,84850.3,83175.2,84088.8,11957
1742601600000,84088.8,84539.2,83625.1,83840.6,5420.22
1742688000000,83840.6,86129.6,83809.8,86082.5,8461.98
1742774400000,86082.5,88765.4,85519.1,87498.2,30115.6
1742860800000,87498.2,88539.6,86310,87392.9,22643.3
1742947200000,87392.9,88275,85860,86909.2,18408.8
1743033600000,86909.2,87756.4,85800,87232,17098
1743120000000,87232,87515.7,83585,84424.4,27182.7
1743206400000,84424.4,84624.7,81644.8,82648.5,11696.4
1743292800000,82648.5,83534.6,81565,82390,9864.5
1743379200000,82390,83943.1,81278.5,82550,20569.1
1743465600000,82550,85579.5,82432.7,85158.3,20190.4
1743552000000,85158.4,88500,82320,82516.3,39931.5
1743638400000,82516.3,83998,81211.2,83213.1,27337.8
1743724800000,83213.1,84720,81659,83889.9,32915.5
1743811200000,83889.9,84266,82379.9,83538,9360.4
1743897600000,83538,83817.6,77153.8,78430,27942.7
1743984000000,78430,81243.6,74508,79163.2,78387.5
1744070400000,79163.2,80868,76239.9,76322.4,35317.3
1744156800000,76322.4,83588,74620,82615.2,75488.3
1744243200000,82615.2,82753.2,78464.4,79607.3,33284.8
1744329600000,79607.3,84300,78969.6,83423.8,34435.4
1744416000000,83423.8,85905,82792.9,85276.9,18470.7
1744502400000,85276.9,86100,83034.2,83760,24680
1744588800000,83760,85800,83678,84486,24055.2
