OpenTime,Open,High,Low,Close,Volume
1736035200000,216.67,219.05,211.46,213.41,2.10104e+06
1736121600000,213.41,223.18,211.56,218.22,2.85536e+06
1736208000000,218.22,219.11,201.8,202.17,3.7423e+06
1736294400000,202.17,203.28,188.34,197.48,4.44683e+06
1736380800000,197.48,199.06,182,184.95,3.60715e+06
1736467200000,184.96,193.02,183.51,187.68,3.64289e+06
1736553600000,187.69,191.91,184.01,188.09,2.20449e+06
1736640000000,188.09,191,185.17,188.51,1.33092e+06
1736726400000,188.5,191.99,168.88,182.87,5.66993e+06
1736812800000,182.86,190.11,181.88,187.57,2.73736e+06
1736899200000,187.57,206.04,185.84,205.86,3.76861e+06
1736985600000,205.86,217.14,198.47,211.14,5.71026e+06
1737072000000,211.15,222.11,209.84,219.51,4.38447e+06
1737158400000,219.52,270.67,217.29,261.97,1.9972e+07
1737244800000,261.97,295.83,236.68,252.42,2.50517e+07
1737331200000,252.4,273.29,229.44,242.19,1.68796e+07
1737417600000,242.18,260.06,230,250.33,7.88274e+06
1737504000000,250.33,272.03,248.43,257.36,6.22343e+06
1737590400000,257.37,258.48,242.19,253.11,6.80276e+06
1737676800000,253.12,270.18,247.18,253.37,5.21429e+06
1737763200000,253.36,260.78,246.33,256.41,3.70399e+06
1737849600000,256.4,260.16,240.32,240.5,3.02802e+06
1737936000000,240.49,242.68,220.89,234.89,8.91662e+06
1738022400000,234.9,244,225.01,227.06,3.48345e+06
1738108800000,227.06,238.49,222.63,228.16,3.84419e+06
1738195200000,228.16,244.7,226.84,238.31,3.34127e+06
1738281600000,238.3,241.82,228.24,231.77,2.94217e+06
1738368000000,231.77,236.46,212.74,213.03,2.84975e+06
1738454400000,213.03,218.9,192.31,203.51,7.2555e+06
1738540800000,203.52,218.7,175.89,216.28,1.2837e+07
1738627200000,216.27,219.97,201.87,206.64,6.02419e+06
1738713600000,206.64,209.39,195.14,196.12,3.1548e+06
1738800000000,196.12,203.98,187.39,189.54,3.44477e+06
1738886400000,189.53,203.42,188.12,191.99,3.9256e+06
1738972800000,192,200.88,189.81,199.32,1.9676e+06
1739059200000,199.32,207.37,193.53,200.47,2.87914e+06
1739145600000,200.47,209.05,195.85,200.47,4.04084e+06
1739232000000,200.47,206.18,195.12,197.96,3.93024e+06
1739318400000,197.95,198.56,188.48,196.78,3.89853e+06
1739404800000,196.78,198.47,188.78,194.25,2.42777e+06
1739491200000,194.24,205.34,194.11,199.39,3.72769e+06
1739577600000,199.4,200.27,192.61,194.48,1.6333e+06
1739664000000,194.47,196.24,186.3,188.27,2.00938e+06
1739750400000,188.26,189.72,174.63,177.53,4.28757e+06
1739836800000,177.53,179.09,160.88,169.32,6.31919e+06
1739923200000,169.32,174.3,163.75,168.93,3.47832e+06
1740009600000,168.94,176.65,167.66,176,2.93875e+06
1740096000000,176,180.52,167.15,168.94,4.10368e+06
1740182400000,168.94,174.68,168.07,172.07,1.88681e+06
1740268800000,172.07,173.07,166.42,167.94,1.48831e+06
1740355200000,167.94,169.69,138,141.81,7.99724e+06
1740441600000,141.81,147.09,131.91,144.33,1.1747e+07
1740528000000,144.33,145.19,130.65,135.32,5.3684e+06
1740614400000,135.33,142.9,134.71,137.68,4.32299e+06
1740700800000,137.68,148.72,125.55,148.18,1.004e+07
1740787200000,148.18,151.25,138.57,143.66,4.15186e+06
1740873600000,143.66,179.85,140.04,178.71,1.34746e+07
1740960000000,178.72,179.47,139.21,142.16,1.10962e+07
1741046400000,142.16,147,130.66,144.79,1.03896e+07
1741132800000,144.8,149.73,140.18,146.28,4.89552e+06
1741219200000,146.27,152.9,142.44,143.31,4.45188e+06
1741305600000,143.3,150.88,135.04,139.39,7.26741e+06
1741392000000,139.39,141.09,135.29,137.01,2.13575e+06
1741478400000,137.01,139.88,125.41,126.51,3.9095e+06
1741564800000,126.52,131.57,115.47,118.32,6.65411e+06
1741651200000,118.32,128.43,112,125.35,6.43528e+06
1741737600000,125.35,131.33,121.22,126.62,4.4105e+06
1741824000000,126.61,128.76,120.76,123.37,2.82458e+06
1741910400000,123.36,136.03,122.98,133.54,3.60773e+06
1741996800000,133.53,136.53,132.44,135.86,1.91808e+06
1742083200000,135.86,136.71,125.21,126.13,2.76426e+06
1742169600000,126.13,130.64,125.55,128.01,2.70761e+06
1742256000000,128.01,128.19,121.76,125.33,3.18179e+06
1742342400000,125.33,136.08,124.2,135.33,4.1705e+06
1742428800000,135.33,136.12,126.65,127.6,2.59329e+06
1742515200000,127.6,130.18,124.81,128.48,2.40042e+06
1742601600000,128.47,131.84,127.8,128.51,1.49817e+06
1742688000000,128.5,134.06,128.21,132.84,1.76349e+06
1742774400000,132.85,144.96,132.04,141.01,4.55413e+06
1742860800000,141.01,147.48,138.17,143.64,3.52996e+06
1742947200000,143.64,145.49,135.89,137.34,3.09952e+06
