OpenTime,Open,High,Low,Close,Volume
1699833600000,171.2,172.9,162.5,162.6,76836.8
1699920000000,162.7,166.5,158.9,163.3,65585.1
1700006400000,163.3,166.6,157.8,161.1,118146
1700092800000,161.1,162.9,157.2,160.8,80410.5
1700179200000,160.9,167.2,160.4,162.9,90997.6
1700265600000,162.9,162.9,159,160.8,34534
1700352000000,160.7,164.2,159.3,163.9,37687.5
1700438400000,164,165,161.6,163,56039.7
1700524800000,162.9,166,158.1,158.8,74536.6
1700611200000,158.9,164.1,158,163.1,82420.1
1700697600000,163,167.9,162.9,165.8,81381.8
1700784000000,165.9,171.6,165.8,170.4,67667.8
1700870400000,170.3,173,169.6,172,50145.3
1700956800000,172,173.3,167.8,169.4,42144.3
1701043200000,169.5,170.6,164.5,165.5,68999.4
1701129600000,165.6,168,164,167.6,48829.9
1701216000000,167.7,167.9,164.9,165.9,63385.8
1701302400000,166,170.5,165.9,169.9,54926.5
1701388800000,169.9,171.9,169.1,171.7,60687
1701475200000,171.8,173.9,170.2,172.6,60878.7
1701561600000,172.7,173.5,170.5,172.3,44223.6
1701648000000,172.4,174.3,166.6,170.6,88588.8
1701734400000,170.6,172.6,167.6,171.1,76848.6
1701820800000,171.1,174,170,170.7,76362.2
1701907200000,170.7,177.1,170.1,172.9,82230.4
1701993600000,172.9,175.7,171.8,174,100308
1702080000000,174,177.1,173.8,175.1,69166.7
1702166400000,174.9,178.6,174.6,176,65369.1
1702252800000,176,176.7,162,171.8,114004
1702339200000,171.9,173.3,167.9,170.8,84274.7
1702425600000,170.9,171.1,166.7,169,83901.7
1702512000000,169.1,169.3,166,168,75047.6
1702598400000,167.9,173,167.7,168.1,99106.2
1702684800000,168.1,172.4,167.1,168.8,58761.2
1702771200000,168.7,170.5,167.1,168,50374.4
1702857600000,168.1,174.1,166.2,173.7,97945.7
1702944000000,173.7,176,167.9,171.2,88667.2
1703030400000,171.3,175,170.6,174.7,67426.9
1703116800000,174.8,176.3,172.2,173.3,61648.8
1703203200000,173.3,177,170.8,176.8,82373.5
1703289600000,176.8,179,173.6,178.5,53160.3
1703376000000,178.5,179.2,170.4,171.2,54425
1703462400000,171.2,175,170.3,174.3,47660.1
1703548800000,174.4,176.6,170.7,174.2,64317.7
1703635200000,174.1,176.5,172.5,175.5,68468.7
1703721600000,175.5,180.7,172.5,174.4,103713
1703808000000,174.5,175.7,162,166.4,140535
1703894400000,166.4,169.2,162.3,165.8,72150.6
1703980800000,165.9,168.7,163.3,164.9,47739
1704067200000,164.9,169.7,163.2,169.5,36632.2
1704153600000,169.6,174.3,167,167.4,93332
1704240000000,167.4,169.8,146.8,154.1,151520
1704326400000,154,165,149,164.8,151118
1704412800000,164.8,165.1,151.2,155.8,111404
1704499200000,155.7,158.8,150,152.6,86557
1704585600000,152.6,155.3,144.6,146.1,80321.4
1704672000000,146.1,154.4,143.2,147.8,150972
1704758400000,147.7,148.8,142.7,144.4,104763
1704844800000,144.4,151.7,143.5,149,90985
1704931200000,149.1,154.7,148.1,152.7,131779
1705017600000,152.6,162.4,149,152,130060
1705104000000,151.9,156.8,148.2,155.8,55113.7
1705190400000,155.8,160,153,154.1,62342
1705276800000,154.2,159,152.6,157.2,81148.8
1705363200000,157.3,160.2,153.6,157.4,78187.3
1705449600000,157.4,160.9,155,157.8,94994.6
1705536000000,157.8,165,151.8,153.2,94672.4
1705622400000,153.2,159,149.9,158.4,60195.2
1705708800000,158.4,159.6,155.9,156.7,47049.1
1705795200000,156.6,163.5,155.1,157.6,95544.5
1705881600000,157.6,160.3,149.1,150.7,109556
1705968000000,150.7,154.9,146.5,150.5,72101.3
1706054400000,150.4,155.9,148.8,152.6,72021.6
1706140800000,152.6,158,152,157.2,78114.8
1706227200000,157.3,162.4,155.8,159.3,92297.5
1706313600000,159.4,162.4,157.4,160.4,55022.3
1706400000000,160.3,162.8,158.6,160.7,54781.7
1706486400000,160.7,169.9,159.8,168,103717
1706572800000,168,172.2,159.7,160.3,100642
1706659200000,160.3,167,158.3,163.7,98756.6
1706745600000,163.7,170,163.5,166.3,94067.1
1706832000000,166.3,171.3,165.3,169,74599.8
1706918400000,169,170,162.4,165.5,53371.3
1707004800000,165.5,168,164.9,165.9,39681.3
1707091200000,165.8,168.2,163.4,165.4,56093
1707177600000,165.4,166.8,100.4,105.4,749041
1707264000000,105.4,135,103.4,129.6,464226
1707350400000,129.5,132,117.7,128.7,166552
1707436800000,128.7,129.4,119.6,121.5,123613
1707523200000,121.6,123.8,115,119.3,124814
1707609600000,119.3,123.2,115,120.7,122451
1707696000000,120.6,128.9,118,126.3,119314
1707782400000,126.3,129.2,122.1,127.8,139732
1707868800000,127.8,131.9,126.2,128.1,101082
1707955200000,128,129.2,123.3,125.7,104032
1708041600000,125.7,129.2,120.2,122.5,71072.9
1708128000000,122.6,122.7,118,121.3,52344.9
1708214400000,121.2,123.4,118.7,121.9,49290.2
1708300800000,122.1,123.4,108.5,112.5,96765.6
1708387200000,112.4,119.6,110.4,118.7,7079.92
